Region;Product;Year;value
NLD;Transport concrete (not reinforced);2022;0
NLD;Transport concrete (not reinforced);2023;0
NLD;Transport concrete (not reinforced);2024;0
NLD;Transport concrete (not reinforced);2025;0
NLD;Transport concrete (not reinforced);2026;0
NLD;Transport concrete (not reinforced);2027;0
NLD;Transport concrete (not reinforced);2028;0
NLD;Transport concrete (not reinforced);2029;0
NLD;Transport concrete (not reinforced);2030;0
NLD;Transport concrete (not reinforced);2031;0
NLD;Transport concrete (not reinforced);2032;0
NLD;Transport concrete (not reinforced);2033;0
NLD;Transport concrete (not reinforced);2034;0
NLD;Transport concrete (not reinforced);2035;0
NLD;Transport concrete (not reinforced);2036;0
NLD;Transport concrete (not reinforced);2037;0
NLD;Transport concrete (not reinforced);2038;0
NLD;Transport concrete (not reinforced);2039;0
NLD;Transport concrete (not reinforced);2040;0
NLD;Transport concrete (not reinforced);2041;0
NLD;Transport concrete (not reinforced);2042;0
NLD;Transport concrete (not reinforced);2043;0
NLD;Transport concrete (not reinforced);2044;0
NLD;Transport concrete (not reinforced);2045;0
NLD;Transport concrete (not reinforced);2046;0
NLD;Transport concrete (not reinforced);2047;0
NLD;Transport concrete (not reinforced);2048;0
NLD;Transport concrete (not reinforced);2049;0
NLD;Transport concrete (not reinforced);2050;0
NLD;Precast concrete (not reinforced);2020;0
NLD;Precast concrete (not reinforced);2021;0
NLD;Precast concrete (not reinforced);2022;0
NLD;Precast concrete (not reinforced);2023;0
NLD;Precast concrete (not reinforced);2024;0
NLD;Precast concrete (not reinforced);2025;0
NLD;Precast concrete (not reinforced);2026;0
NLD;Precast concrete (not reinforced);2027;0
NLD;Precast concrete (not reinforced);2028;0
NLD;Precast concrete (not reinforced);2029;0
NLD;Precast concrete (not reinforced);2030;0
NLD;Precast concrete (not reinforced);2031;0
NLD;Precast concrete (not reinforced);2032;0
NLD;Precast concrete (not reinforced);2033;0
NLD;Precast concrete (not reinforced);2034;0
NLD;Precast concrete (not reinforced);2035;0
NLD;Precast concrete (not reinforced);2036;0
NLD;Precast concrete (not reinforced);2037;0
NLD;Precast concrete (not reinforced);2038;0
NLD;Precast concrete (not reinforced);2039;0
NLD;Precast concrete (not reinforced);2040;0
NLD;Precast concrete (not reinforced);2041;0
NLD;Precast concrete (not reinforced);2042;0
NLD;Precast concrete (not reinforced);2043;0
NLD;Precast concrete (not reinforced);2044;0
NLD;Precast concrete (not reinforced);2045;0
NLD;Precast concrete (not reinforced);2046;0
NLD;Precast concrete (not reinforced);2047;0
NLD;Precast concrete (not reinforced);2048;0
NLD;Precast concrete (not reinforced);2049;0
NLD;Precast concrete (not reinforced);2050;0
NLD;Transport concrete (reinforced);2020;0
NLD;Transport concrete (reinforced);2021;0
NLD;Transport concrete (reinforced);2022;0
NLD;Transport concrete (reinforced);2023;0
NLD;Transport concrete (reinforced);2024;0
NLD;Transport concrete (reinforced);2025;0
NLD;Transport concrete (reinforced);2026;0
NLD;Transport concrete (reinforced);2027;0
NLD;Transport concrete (reinforced);2028;0
NLD;Transport concrete (reinforced);2029;0
NLD;Transport concrete (reinforced);2030;0
NLD;Transport concrete (reinforced);2031;0
NLD;Transport concrete (reinforced);2032;0
NLD;Transport concrete (reinforced);2033;0
NLD;Transport concrete (reinforced);2034;0
NLD;Transport concrete (reinforced);2035;0
NLD;Transport concrete (reinforced);2036;0
NLD;Transport concrete (reinforced);2037;0
NLD;Transport concrete (reinforced);2038;0
NLD;Transport concrete (reinforced);2039;0
NLD;Transport concrete (reinforced);2040;0
NLD;Transport concrete (reinforced);2041;0
NLD;Transport concrete (reinforced);2042;0
NLD;Transport concrete (reinforced);2043;0
NLD;Transport concrete (reinforced);2044;0
NLD;Transport concrete (reinforced);2045;0
NLD;Transport concrete (reinforced);2046;0
NLD;Transport concrete (reinforced);2047;0
NLD;Transport concrete (reinforced);2048;0
NLD;Transport concrete (reinforced);2049;0
NLD;Transport concrete (reinforced);2050;0
NLD;Precast concrete (reinforced);2020;0
NLD;Precast concrete (reinforced);2021;0
NLD;Precast concrete (reinforced);2022;0
NLD;Precast concrete (reinforced);2023;0
NLD;Precast concrete (reinforced);2024;0
NLD;Precast concrete (reinforced);2025;0
NLD;Precast concrete (reinforced);2026;0
NLD;Precast concrete (reinforced);2027;0
NLD;Precast concrete (reinforced);2028;0
NLD;Precast concrete (reinforced);2029;0
NLD;Precast concrete (reinforced);2030;0
NLD;Precast concrete (reinforced);2031;0
NLD;Precast concrete (reinforced);2032;0
NLD;Precast concrete (reinforced);2033;0
NLD;Precast concrete (reinforced);2034;0
NLD;Precast concrete (reinforced);2035;0
NLD;Precast concrete (reinforced);2036;0
NLD;Precast concrete (reinforced);2037;0
NLD;Precast concrete (reinforced);2038;0
NLD;Precast concrete (reinforced);2039;0
NLD;Precast concrete (reinforced);2040;0
NLD;Precast concrete (reinforced);2041;0
NLD;Precast concrete (reinforced);2042;0
NLD;Precast concrete (reinforced);2043;0
NLD;Precast concrete (reinforced);2044;0
NLD;Precast concrete (reinforced);2045;0
NLD;Precast concrete (reinforced);2046;0
NLD;Precast concrete (reinforced);2047;0
NLD;Precast concrete (reinforced);2048;0
NLD;Precast concrete (reinforced);2049;0
NLD;Precast concrete (reinforced);2050;0
POL;Transport concrete (not reinforced);2020;0
POL;Transport concrete (not reinforced);2021;0
POL;Transport concrete (not reinforced);2022;0
POL;Transport concrete (not reinforced);2023;0
POL;Transport concrete (not reinforced);2024;0
POL;Transport concrete (not reinforced);2025;0
POL;Transport concrete (not reinforced);2026;0
POL;Transport concrete (not reinforced);2027;0
POL;Transport concrete (not reinforced);2028;0
POL;Transport concrete (not reinforced);2029;0
POL;Transport concrete (not reinforced);2030;0
POL;Transport concrete (not reinforced);2031;0
POL;Transport concrete (not reinforced);2032;0
POL;Transport concrete (not reinforced);2033;0
POL;Transport concrete (not reinforced);2034;0
POL;Transport concrete (not reinforced);2035;0
POL;Transport concrete (not reinforced);2036;0
POL;Transport concrete (not reinforced);2037;0
POL;Transport concrete (not reinforced);2038;0
POL;Transport concrete (not reinforced);2039;0
POL;Transport concrete (not reinforced);2040;0
POL;Transport concrete (not reinforced);2041;0
POL;Transport concrete (not reinforced);2042;0
POL;Transport concrete (not reinforced);2043;0
POL;Transport concrete (not reinforced);2044;0
POL;Transport concrete (not reinforced);2045;0
POL;Transport concrete (not reinforced);2046;0
POL;Transport concrete (not reinforced);2047;0
POL;Transport concrete (not reinforced);2048;0
POL;Transport concrete (not reinforced);2049;0
POL;Transport concrete (not reinforced);2050;0
POL;Precast concrete (not reinforced);2020;0
POL;Precast concrete (not reinforced);2021;0
POL;Precast concrete (not reinforced);2022;0
POL;Precast concrete (not reinforced);2023;0
POL;Precast concrete (not reinforced);2024;0
POL;Precast concrete (not reinforced);2025;0
POL;Precast concrete (not reinforced);2026;0
POL;Precast concrete (not reinforced);2027;0
POL;Precast concrete (not reinforced);2028;0
POL;Precast concrete (not reinforced);2029;0
POL;Precast concrete (not reinforced);2030;0
POL;Precast concrete (not reinforced);2031;0
POL;Precast concrete (not reinforced);2032;0
POL;Precast concrete (not reinforced);2033;0
POL;Precast concrete (not reinforced);2034;0
POL;Precast concrete (not reinforced);2035;0
POL;Precast concrete (not reinforced);2036;0
POL;Precast concrete (not reinforced);2037;0
POL;Precast concrete (not reinforced);2038;0
POL;Precast concrete (not reinforced);2039;0
POL;Precast concrete (not reinforced);2040;0
POL;Precast concrete (not reinforced);2041;0
POL;Precast concrete (not reinforced);2042;0
POL;Precast concrete (not reinforced);2043;0
POL;Precast concrete (not reinforced);2044;0
POL;Precast concrete (not reinforced);2045;0
POL;Precast concrete (not reinforced);2046;0
POL;Precast concrete (not reinforced);2047;0
POL;Precast concrete (not reinforced);2048;0
POL;Precast concrete (not reinforced);2049;0
POL;Precast concrete (not reinforced);2050;0
POL;Transport concrete (reinforced);2020;0
POL;Transport concrete (reinforced);2021;0
POL;Transport concrete (reinforced);2022;0
POL;Transport concrete (reinforced);2023;0
POL;Transport concrete (reinforced);2024;0
POL;Transport concrete (reinforced);2025;0
POL;Transport concrete (reinforced);2026;0
POL;Transport concrete (reinforced);2027;0
POL;Transport concrete (reinforced);2028;0
POL;Transport concrete (reinforced);2029;0
POL;Transport concrete (reinforced);2030;0
POL;Transport concrete (reinforced);2031;0
POL;Transport concrete (reinforced);2032;0
POL;Transport concrete (reinforced);2033;0
POL;Transport concrete (reinforced);2034;0
POL;Transport concrete (reinforced);2035;0
POL;Transport concrete (reinforced);2036;0
POL;Transport concrete (reinforced);2037;0
POL;Transport concrete (reinforced);2038;0
POL;Transport concrete (reinforced);2039;0
POL;Transport concrete (reinforced);2040;0
POL;Transport concrete (reinforced);2041;0
POL;Transport concrete (reinforced);2042;0
POL;Transport concrete (reinforced);2043;0
POL;Transport concrete (reinforced);2044;0
POL;Transport concrete (reinforced);2045;0
POL;Transport concrete (reinforced);2046;0
POL;Transport concrete (reinforced);2047;0
POL;Transport concrete (reinforced);2048;0
POL;Transport concrete (reinforced);2049;0
POL;Transport concrete (reinforced);2050;0
POL;Precast concrete (reinforced);2020;0
POL;Precast concrete (reinforced);2021;0
POL;Precast concrete (reinforced);2022;0
POL;Precast concrete (reinforced);2023;0
POL;Precast concrete (reinforced);2024;0
POL;Precast concrete (reinforced);2025;0
POL;Precast concrete (reinforced);2026;0
POL;Precast concrete (reinforced);2027;0
POL;Precast concrete (reinforced);2028;0
POL;Precast concrete (reinforced);2029;0
POL;Precast concrete (reinforced);2030;0
POL;Precast concrete (reinforced);2031;0
POL;Precast concrete (reinforced);2032;0
POL;Precast concrete (reinforced);2033;0
POL;Precast concrete (reinforced);2034;0
POL;Precast concrete (reinforced);2035;0
POL;Precast concrete (reinforced);2036;0
POL;Precast concrete (reinforced);2037;0
POL;Precast concrete (reinforced);2038;0
POL;Precast concrete (reinforced);2039;0
POL;Precast concrete (reinforced);2040;0
POL;Precast concrete (reinforced);2041;0
POL;Precast concrete (reinforced);2042;0
POL;Precast concrete (reinforced);2043;0
POL;Precast concrete (reinforced);2044;0
POL;Precast concrete (reinforced);2045;0
POL;Precast concrete (reinforced);2046;0
POL;Precast concrete (reinforced);2047;0
POL;Precast concrete (reinforced);2048;0
POL;Precast concrete (reinforced);2049;0
POL;Precast concrete (reinforced);2050;0
PRT;Transport concrete (not reinforced);2020;0
PRT;Transport concrete (not reinforced);2021;0
PRT;Transport concrete (not reinforced);2022;0
PRT;Transport concrete (not reinforced);2023;0
PRT;Transport concrete (not reinforced);2024;0
PRT;Transport concrete (not reinforced);2025;0
PRT;Transport concrete (not reinforced);2026;0
PRT;Transport concrete (not reinforced);2027;0
PRT;Transport concrete (not reinforced);2028;0
PRT;Transport concrete (not reinforced);2029;0
PRT;Transport concrete (not reinforced);2030;0
PRT;Transport concrete (not reinforced);2031;0
PRT;Transport concrete (not reinforced);2032;0
PRT;Transport concrete (not reinforced);2033;0
PRT;Transport concrete (not reinforced);2034;0
PRT;Transport concrete (not reinforced);2035;0
PRT;Transport concrete (not reinforced);2036;0
PRT;Transport concrete (not reinforced);2037;0
PRT;Transport concrete (not reinforced);2038;0
PRT;Transport concrete (not reinforced);2039;0
PRT;Transport concrete (not reinforced);2040;0
PRT;Transport concrete (not reinforced);2041;0
PRT;Transport concrete (not reinforced);2042;0
PRT;Transport concrete (not reinforced);2043;0
PRT;Transport concrete (not reinforced);2044;0
PRT;Transport concrete (not reinforced);2045;0
PRT;Transport concrete (not reinforced);2046;0
PRT;Transport concrete (not reinforced);2047;0
PRT;Transport concrete (not reinforced);2048;0
PRT;Transport concrete (not reinforced);2049;0
PRT;Transport concrete (not reinforced);2050;0
PRT;Precast concrete (not reinforced);2020;0
PRT;Precast concrete (not reinforced);2021;0
PRT;Precast concrete (not reinforced);2022;0
PRT;Precast concrete (not reinforced);2023;0
PRT;Precast concrete (not reinforced);2024;0
PRT;Precast concrete (not reinforced);2025;0
PRT;Precast concrete (not reinforced);2026;0
PRT;Precast concrete (not reinforced);2027;0
PRT;Precast concrete (not reinforced);2028;0
PRT;Precast concrete (not reinforced);2029;0
PRT;Precast concrete (not reinforced);2030;0
PRT;Precast concrete (not reinforced);2031;0
PRT;Precast concrete (not reinforced);2032;0
PRT;Precast concrete (not reinforced);2033;0
PRT;Precast concrete (not reinforced);2034;0
PRT;Precast concrete (not reinforced);2035;0
PRT;Precast concrete (not reinforced);2036;0
PRT;Precast concrete (not reinforced);2037;0
PRT;Precast concrete (not reinforced);2038;0
PRT;Precast concrete (not reinforced);2039;0
PRT;Precast concrete (not reinforced);2040;0
PRT;Precast concrete (not reinforced);2041;0
PRT;Precast concrete (not reinforced);2042;0
PRT;Precast concrete (not reinforced);2043;0
PRT;Precast concrete (not reinforced);2044;0
PRT;Precast concrete (not reinforced);2045;0
PRT;Precast concrete (not reinforced);2046;0
PRT;Precast concrete (not reinforced);2047;0
PRT;Precast concrete (not reinforced);2048;0
PRT;Precast concrete (not reinforced);2049;0
PRT;Precast concrete (not reinforced);2050;0
PRT;Transport concrete (reinforced);2020;0
PRT;Transport concrete (reinforced);2021;0
PRT;Transport concrete (reinforced);2022;0
PRT;Transport concrete (reinforced);2023;0
PRT;Transport concrete (reinforced);2024;0
PRT;Transport concrete (reinforced);2025;0
PRT;Transport concrete (reinforced);2026;0
PRT;Transport concrete (reinforced);2027;0
PRT;Transport concrete (reinforced);2028;0
PRT;Transport concrete (reinforced);2029;0
PRT;Transport concrete (reinforced);2030;0
PRT;Transport concrete (reinforced);2031;0
PRT;Transport concrete (reinforced);2032;0
PRT;Transport concrete (reinforced);2033;0
PRT;Transport concrete (reinforced);2034;0
PRT;Transport concrete (reinforced);2035;0
PRT;Transport concrete (reinforced);2036;0
PRT;Transport concrete (reinforced);2037;0
PRT;Transport concrete (reinforced);2038;0
PRT;Transport concrete (reinforced);2039;0
PRT;Transport concrete (reinforced);2040;0
PRT;Transport concrete (reinforced);2041;0
PRT;Transport concrete (reinforced);2042;0
PRT;Transport concrete (reinforced);2043;0
PRT;Transport concrete (reinforced);2044;0
PRT;Transport concrete (reinforced);2045;0
PRT;Transport concrete (reinforced);2046;0
PRT;Transport concrete (reinforced);2047;0
PRT;Transport concrete (reinforced);2048;0
PRT;Transport concrete (reinforced);2049;0
PRT;Transport concrete (reinforced);2050;0
PRT;Precast concrete (reinforced);2020;0
PRT;Precast concrete (reinforced);2021;0
PRT;Precast concrete (reinforced);2022;0
PRT;Precast concrete (reinforced);2023;0
PRT;Precast concrete (reinforced);2024;0
PRT;Precast concrete (reinforced);2025;0
PRT;Precast concrete (reinforced);2026;0
PRT;Precast concrete (reinforced);2027;0
PRT;Precast concrete (reinforced);2028;0
PRT;Precast concrete (reinforced);2029;0
PRT;Precast concrete (reinforced);2030;0
PRT;Precast concrete (reinforced);2031;0
PRT;Precast concrete (reinforced);2032;0
PRT;Precast concrete (reinforced);2033;0
PRT;Precast concrete (reinforced);2034;0
PRT;Precast concrete (reinforced);2035;0
PRT;Precast concrete (reinforced);2036;0
PRT;Precast concrete (reinforced);2037;0
PRT;Precast concrete (reinforced);2038;0
PRT;Precast concrete (reinforced);2039;0
PRT;Precast concrete (reinforced);2040;0
PRT;Precast concrete (reinforced);2041;0
PRT;Precast concrete (reinforced);2042;0
PRT;Precast concrete (reinforced);2043;0
PRT;Precast concrete (reinforced);2044;0
PRT;Precast concrete (reinforced);2045;0
PRT;Precast concrete (reinforced);2046;0
PRT;Precast concrete (reinforced);2047;0
PRT;Precast concrete (reinforced);2048;0
PRT;Precast concrete (reinforced);2049;0
PRT;Precast concrete (reinforced);2050;0
ROU;Transport concrete (not reinforced);2020;0
ROU;Transport concrete (not reinforced);2021;0
ROU;Transport concrete (not reinforced);2022;0
ROU;Transport concrete (not reinforced);2023;0
ROU;Transport concrete (not reinforced);2024;0
ROU;Transport concrete (not reinforced);2025;0
ROU;Transport concrete (not reinforced);2026;0
ROU;Transport concrete (not reinforced);2027;0
ROU;Transport concrete (not reinforced);2028;0
ROU;Transport concrete (not reinforced);2029;0
ROU;Transport concrete (not reinforced);2030;0
ROU;Transport concrete (not reinforced);2031;0
ROU;Transport concrete (not reinforced);2032;0
ROU;Transport concrete (not reinforced);2033;0
ROU;Transport concrete (not reinforced);2034;0
ROU;Transport concrete (not reinforced);2035;0
ROU;Transport concrete (not reinforced);2036;0
ROU;Transport concrete (not reinforced);2037;0
ROU;Transport concrete (not reinforced);2038;0
ROU;Transport concrete (not reinforced);2039;0
ROU;Transport concrete (not reinforced);2040;0
ROU;Transport concrete (not reinforced);2041;0
ROU;Transport concrete (not reinforced);2042;0
ROU;Transport concrete (not reinforced);2043;0
ROU;Transport concrete (not reinforced);2044;0
ROU;Transport concrete (not reinforced);2045;0
ROU;Transport concrete (not reinforced);2046;0
ROU;Transport concrete (not reinforced);2047;0
ROU;Transport concrete (not reinforced);2048;0
ROU;Transport concrete (not reinforced);2049;0
ROU;Transport concrete (not reinforced);2050;0
ROU;Precast concrete (not reinforced);2020;0
ROU;Precast concrete (not reinforced);2021;0
ROU;Precast concrete (not reinforced);2022;0
ROU;Precast concrete (not reinforced);2023;0
ROU;Precast concrete (not reinforced);2024;0
ROU;Precast concrete (not reinforced);2025;0
ROU;Precast concrete (not reinforced);2026;0
ROU;Precast concrete (not reinforced);2027;0
ROU;Precast concrete (not reinforced);2028;0
ROU;Precast concrete (not reinforced);2029;0
ROU;Precast concrete (not reinforced);2030;0
ROU;Precast concrete (not reinforced);2031;0
ROU;Precast concrete (not reinforced);2032;0
ROU;Precast concrete (not reinforced);2033;0
ROU;Precast concrete (not reinforced);2034;0
ROU;Precast concrete (not reinforced);2035;0
ROU;Precast concrete (not reinforced);2036;0
ROU;Precast concrete (not reinforced);2037;0
ROU;Precast concrete (not reinforced);2038;0
ROU;Precast concrete (not reinforced);2039;0
ROU;Precast concrete (not reinforced);2040;0
ROU;Precast concrete (not reinforced);2041;0
ROU;Precast concrete (not reinforced);2042;0
ROU;Precast concrete (not reinforced);2043;0
ROU;Precast concrete (not reinforced);2044;0
ROU;Precast concrete (not reinforced);2045;0
ROU;Precast concrete (not reinforced);2046;0
ROU;Precast concrete (not reinforced);2047;0
ROU;Precast concrete (not reinforced);2048;0
ROU;Precast concrete (not reinforced);2049;0
ROU;Precast concrete (not reinforced);2050;0
ROU;Transport concrete (reinforced);2020;0
ROU;Transport concrete (reinforced);2021;0
ROU;Transport concrete (reinforced);2022;0
ROU;Transport concrete (reinforced);2023;0
ROU;Transport concrete (reinforced);2024;0
ROU;Transport concrete (reinforced);2025;0
ROU;Transport concrete (reinforced);2026;0
ROU;Transport concrete (reinforced);2027;0
ROU;Transport concrete (reinforced);2028;0
ROU;Transport concrete (reinforced);2029;0
ROU;Transport concrete (reinforced);2030;0
ROU;Transport concrete (reinforced);2031;0
ROU;Transport concrete (reinforced);2032;0
ROU;Transport concrete (reinforced);2033;0
ROU;Transport concrete (reinforced);2034;0
ROU;Transport concrete (reinforced);2035;0
ROU;Transport concrete (reinforced);2036;0
ROU;Transport concrete (reinforced);2037;0
ROU;Transport concrete (reinforced);2038;0
ROU;Transport concrete (reinforced);2039;0
ROU;Transport concrete (reinforced);2040;0
ROU;Transport concrete (reinforced);2041;0
ROU;Transport concrete (reinforced);2042;0
ROU;Transport concrete (reinforced);2043;0
ROU;Transport concrete (reinforced);2044;0
ROU;Transport concrete (reinforced);2045;0
ROU;Transport concrete (reinforced);2046;0
ROU;Transport concrete (reinforced);2047;0
ROU;Transport concrete (reinforced);2048;0
ROU;Transport concrete (reinforced);2049;0
ROU;Transport concrete (reinforced);2050;0
ROU;Precast concrete (reinforced);2020;0
ROU;Precast concrete (reinforced);2021;0
ROU;Precast concrete (reinforced);2022;0
ROU;Precast concrete (reinforced);2023;0
ROU;Precast concrete (reinforced);2024;0
ROU;Precast concrete (reinforced);2025;0
ROU;Precast concrete (reinforced);2026;0
ROU;Precast concrete (reinforced);2027;0
ROU;Precast concrete (reinforced);2028;0
ROU;Precast concrete (reinforced);2029;0
ROU;Precast concrete (reinforced);2030;0
ROU;Precast concrete (reinforced);2031;0
ROU;Precast concrete (reinforced);2032;0
ROU;Precast concrete (reinforced);2033;0
ROU;Precast concrete (reinforced);2034;0
ROU;Precast concrete (reinforced);2035;0
ROU;Precast concrete (reinforced);2036;0
ROU;Precast concrete (reinforced);2037;0
ROU;Precast concrete (reinforced);2038;0
ROU;Precast concrete (reinforced);2039;0
ROU;Precast concrete (reinforced);2040;0
ROU;Precast concrete (reinforced);2041;0
ROU;Precast concrete (reinforced);2042;0
ROU;Precast concrete (reinforced);2043;0
ROU;Precast concrete (reinforced);2044;0
ROU;Precast concrete (reinforced);2045;0
ROU;Precast concrete (reinforced);2046;0
ROU;Precast concrete (reinforced);2047;0
ROU;Precast concrete (reinforced);2048;0
ROU;Precast concrete (reinforced);2049;0
ROU;Precast concrete (reinforced);2050;0
SVK;Transport concrete (not reinforced);2020;0
SVK;Transport concrete (not reinforced);2021;0
SVK;Transport concrete (not reinforced);2022;0
SVK;Transport concrete (not reinforced);2023;0
SVK;Transport concrete (not reinforced);2024;0
SVK;Transport concrete (not reinforced);2025;0
SVK;Transport concrete (not reinforced);2026;0
SVK;Transport concrete (not reinforced);2027;0
SVK;Transport concrete (not reinforced);2028;0
SVK;Transport concrete (not reinforced);2029;0
SVK;Transport concrete (not reinforced);2030;0
SVK;Transport concrete (not reinforced);2031;0
SVK;Transport concrete (not reinforced);2032;0
SVK;Transport concrete (not reinforced);2033;0
SVK;Transport concrete (not reinforced);2034;0
SVK;Transport concrete (not reinforced);2035;0
SVK;Transport concrete (not reinforced);2036;0
SVK;Transport concrete (not reinforced);2037;0
SVK;Transport concrete (not reinforced);2038;0
SVK;Transport concrete (not reinforced);2039;0
SVK;Transport concrete (not reinforced);2040;0
SVK;Transport concrete (not reinforced);2041;0
SVK;Transport concrete (not reinforced);2042;0
SVK;Transport concrete (not reinforced);2043;0
SVK;Transport concrete (not reinforced);2044;0
SVK;Transport concrete (not reinforced);2045;0
SVK;Transport concrete (not reinforced);2046;0
SVK;Transport concrete (not reinforced);2047;0
SVK;Transport concrete (not reinforced);2048;0
SVK;Transport concrete (not reinforced);2049;0
SVK;Transport concrete (not reinforced);2050;0
SVK;Precast concrete (not reinforced);2020;0
SVK;Precast concrete (not reinforced);2021;0
SVK;Precast concrete (not reinforced);2022;0
SVK;Precast concrete (not reinforced);2023;0
SVK;Precast concrete (not reinforced);2024;0
SVK;Precast concrete (not reinforced);2025;0
SVK;Precast concrete (not reinforced);2026;0
SVK;Precast concrete (not reinforced);2027;0
SVK;Precast concrete (not reinforced);2028;0
SVK;Precast concrete (not reinforced);2029;0
SVK;Precast concrete (not reinforced);2030;0
SVK;Precast concrete (not reinforced);2031;0
SVK;Precast concrete (not reinforced);2032;0
SVK;Precast concrete (not reinforced);2033;0
SVK;Precast concrete (not reinforced);2034;0
SVK;Precast concrete (not reinforced);2035;0
SVK;Precast concrete (not reinforced);2036;0
SVK;Precast concrete (not reinforced);2037;0
SVK;Precast concrete (not reinforced);2038;0
SVK;Precast concrete (not reinforced);2039;0
SVK;Precast concrete (not reinforced);2040;0
SVK;Precast concrete (not reinforced);2041;0
SVK;Precast concrete (not reinforced);2042;0
SVK;Precast concrete (not reinforced);2043;0
SVK;Precast concrete (not reinforced);2044;0
SVK;Precast concrete (not reinforced);2045;0
SVK;Precast concrete (not reinforced);2046;0
SVK;Precast concrete (not reinforced);2047;0
SVK;Precast concrete (not reinforced);2048;0
SVK;Precast concrete (not reinforced);2049;0
SVK;Precast concrete (not reinforced);2050;0
SVK;Transport concrete (reinforced);2020;0
SVK;Transport concrete (reinforced);2021;0
SVK;Transport concrete (reinforced);2022;0
SVK;Transport concrete (reinforced);2023;0
SVK;Transport concrete (reinforced);2024;0
SVK;Transport concrete (reinforced);2025;0
SVK;Transport concrete (reinforced);2026;0
SVK;Transport concrete (reinforced);2027;0
SVK;Transport concrete (reinforced);2028;0
SVK;Transport concrete (reinforced);2029;0
SVK;Transport concrete (reinforced);2030;0
SVK;Transport concrete (reinforced);2031;0
SVK;Transport concrete (reinforced);2032;0
SVK;Transport concrete (reinforced);2033;0
SVK;Transport concrete (reinforced);2034;0
SVK;Transport concrete (reinforced);2035;0
SVK;Transport concrete (reinforced);2036;0
SVK;Transport concrete (reinforced);2037;0
SVK;Transport concrete (reinforced);2038;0
SVK;Transport concrete (reinforced);2039;0
SVK;Transport concrete (reinforced);2040;0
SVK;Transport concrete (reinforced);2041;0
SVK;Transport concrete (reinforced);2042;0
SVK;Transport concrete (reinforced);2043;0
SVK;Transport concrete (reinforced);2044;0
SVK;Transport concrete (reinforced);2045;0
SVK;Transport concrete (reinforced);2046;0
SVK;Transport concrete (reinforced);2047;0
SVK;Transport concrete (reinforced);2048;0
SVK;Transport concrete (reinforced);2049;0
SVK;Transport concrete (reinforced);2050;0
SVK;Precast concrete (reinforced);2020;0
SVK;Precast concrete (reinforced);2021;0
SVK;Precast concrete (reinforced);2022;0
SVK;Precast concrete (reinforced);2023;0
SVK;Precast concrete (reinforced);2024;0
SVK;Precast concrete (reinforced);2025;0
SVK;Precast concrete (reinforced);2026;0
SVK;Precast concrete (reinforced);2027;0
SVK;Precast concrete (reinforced);2028;0
SVK;Precast concrete (reinforced);2029;0
SVK;Precast concrete (reinforced);2030;0
SVK;Precast concrete (reinforced);2031;0
SVK;Precast concrete (reinforced);2032;0
SVK;Precast concrete (reinforced);2033;0
SVK;Precast concrete (reinforced);2034;0
SVK;Precast concrete (reinforced);2035;0
SVK;Precast concrete (reinforced);2036;0
SVK;Precast concrete (reinforced);2037;0
SVK;Precast concrete (reinforced);2038;0
SVK;Precast concrete (reinforced);2039;0
SVK;Precast concrete (reinforced);2040;0
SVK;Precast concrete (reinforced);2041;0
SVK;Precast concrete (reinforced);2042;0
SVK;Precast concrete (reinforced);2043;0
SVK;Precast concrete (reinforced);2044;0
SVK;Precast concrete (reinforced);2045;0
SVK;Precast concrete (reinforced);2046;0
SVK;Precast concrete (reinforced);2047;0
SVK;Precast concrete (reinforced);2048;0
SVK;Precast concrete (reinforced);2049;0
SVK;Precast concrete (reinforced);2050;0
SVN;Transport concrete (not reinforced);2020;0
SVN;Transport concrete (not reinforced);2021;0
SVN;Transport concrete (not reinforced);2022;0
SVN;Transport concrete (not reinforced);2023;0
SVN;Transport concrete (not reinforced);2024;0
SVN;Transport concrete (not reinforced);2025;0
SVN;Transport concrete (not reinforced);2026;0
SVN;Transport concrete (not reinforced);2027;0
SVN;Transport concrete (not reinforced);2028;0
SVN;Transport concrete (not reinforced);2029;0
SVN;Transport concrete (not reinforced);2030;0
SVN;Transport concrete (not reinforced);2031;0
SVN;Transport concrete (not reinforced);2032;0
SVN;Transport concrete (not reinforced);2033;0
SVN;Transport concrete (not reinforced);2034;0
SVN;Transport concrete (not reinforced);2035;0
SVN;Transport concrete (not reinforced);2036;0
SVN;Transport concrete (not reinforced);2037;0
SVN;Transport concrete (not reinforced);2038;0
SVN;Transport concrete (not reinforced);2039;0
SVN;Transport concrete (not reinforced);2040;0
SVN;Transport concrete (not reinforced);2041;0
SVN;Transport concrete (not reinforced);2042;0
SVN;Transport concrete (not reinforced);2043;0
SVN;Transport concrete (not reinforced);2044;0
SVN;Transport concrete (not reinforced);2045;0
SVN;Transport concrete (not reinforced);2046;0
SVN;Transport concrete (not reinforced);2047;0
SVN;Transport concrete (not reinforced);2048;0
SVN;Transport concrete (not reinforced);2049;0
SVN;Transport concrete (not reinforced);2050;0
SVN;Precast concrete (not reinforced);2020;0
SVN;Precast concrete (not reinforced);2021;0
SVN;Precast concrete (not reinforced);2022;0
SVN;Precast concrete (not reinforced);2023;0
SVN;Precast concrete (not reinforced);2024;0
SVN;Precast concrete (not reinforced);2025;0
